status,direction,option_type,strike,expiry,entry_ts,exit_ts,entry_price,exit_price,sl_price,target_price,exit_reason,gross_pnl,charges,net_pnl,qty,lots,spot_at_entry,delta_at_entry,iv_at_entry,vix,trade_date,entry_slippage_pct,otm_offset,strategy,tier,risk_multiplier,regime,quality_score
COMPLETED,PUT,PE,25400,2025-07-17,2025-07-10T09:50:00,2025-07-10T12:20:00,96.47,95.89,75.24,135.05,SL_HIT,-37.72,59.12,-96.84,65,1,25418.55,-0.4498,0.1148,11.48,2025-07-15,0.8,0,MOMENTUM_BREAKOUT,2,1.0,DIRECTIONAL,3
COMPLETED,PUT,PE,25300,2025-07-17,2025-07-11T09:45:00,2025-07-11T10:15:00,106.17,128.49,90.24,129.53,TARGET_HIT,1450.88,62.18,1388.7,65,1,25297.55,-0.4795,0.1148,11.48,2025-07-15,0.8,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,PUT,PE,25300,2025-07-17,2025-07-11T09:55:00,2025-07-11T10:30:00,110.86,134.16,94.23,135.25,TARGET_HIT,1514.93,62.85,1452.08,65,1,25286.9,-0.4949,0.1148,11.48,2025-07-15,0.8,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,PUT,PE,25400,2025-07-17,2025-07-10T09:50:00,2025-07-10T12:20:00,78.26,77.56,61.04,109.57,SL_HIT,-45.89,56.85,-102.74,65,1,25418.55,-0.4475,0.1124,11.24,2025-07-16,1.1,0,MOMENTUM_BREAKOUT,2,1.0,DIRECTIONAL,3
COMPLETED,PUT,PE,25300,2025-07-17,2025-07-11T09:45:00,2025-07-11T10:15:00,88.14,106.35,74.92,107.54,TARGET_HIT,1183.58,59.61,1123.97,65,1,25297.55,-0.4839,0.1124,11.24,2025-07-16,1.1,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,PUT,PE,25300,2025-07-17,2025-07-11T09:55:00,2025-07-11T10:15:00,92.8,111.97,78.88,113.21,TARGET_HIT,1246.05,60.27,1185.78,65,1,25286.9,-0.5029,0.1124,11.24,2025-07-16,1.1,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,PUT,PE,25300,2025-07-17,2025-07-11T09:45:00,2025-07-11T10:00:00,67.78,81.45,57.61,82.69,TARGET_HIT,888.59,56.72,831.88,65,1,25297.55,-0.4904,0.1124,11.24,2025-07-17,1.5,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,PUT,PE,25300,2025-07-17,2025-07-11T09:55:00,2025-07-11T10:15:00,72.3,86.88,61.45,88.2,TARGET_HIT,947.85,57.35,890.49,65,1,25286.9,-0.5158,0.1124,11.24,2025-07-17,1.5,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,PUT,PE,25000,2025-07-24,2025-07-18T10:00:00,2025-07-18T10:30:00,101.7,141.67,79.33,142.39,TARGET_HIT,2598.04,63.07,2534.97,65,1,25024.95,-0.44,0.112,11.2,2025-07-21,0.5,0,MOMENTUM_BREAKOUT,2,1.0,DIRECTIONAL,3
COMPLETED,PUT,PE,24950,2025-07-24,2025-07-18T11:30:00,2025-07-18T13:00:00,104.78,88.62,89.06,127.83,SL_HIT,-1050.57,58.88,-1109.45,65,1,24958.3,-0.4621,0.112,11.2,2025-07-21,0.5,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,CALL,CE,25200,2025-07-24,2025-07-15T11:30:00,2025-07-15T12:20:00,118.62,91.78,92.52,166.06,SL_HIT,-1744.32,59.73,-1804.05,65,1,25224.2,0.5629,0.1075,10.75,2025-07-22,0.8,0,EMA_PULLBACK,2,1.0,DIRECTIONAL,3
COMPLETED,PUT,PE,24900,2025-07-31,2025-07-25T10:05:00,2025-07-25T11:30:00,116.22,115.87,83.68,185.95,SL_HIT,-22.74,61.59,-84.32,65,1,24911.9,-0.4595,0.1206,12.06,2025-07-28,0.5,0,EMA_PULLBACK,1,0.85,DIRECTIONAL,4
COMPLETED,PUT,PE,24850,2025-07-31,2025-07-25T10:35:00,2025-07-25T11:30:00,119.07,85.3,85.73,190.51,SL_HIT,-2194.95,59.22,-2254.18,65,1,24852.05,-0.4718,0.1206,12.06,2025-07-28,0.5,0,MOMENTUM_BREAKOUT,1,1.0,DIRECTIONAL,5
COMPLETED,PUT,PE,24850,2025-07-31,2025-07-25T10:50:00,2025-07-25T15:15:00,113.51,107.86,81.73,181.62,FORCE_EXIT,-367.27,60.82,-428.09,65,1,24862.3,-0.4592,0.1206,12.06,2025-07-28,0.5,0,EMA_PULLBACK,1,1.0,DIRECTIONAL,4
COMPLETED,PUT,PE,25050,2025-07-31,2025-07-22T11:15:00,2025-07-22T12:20:00,99.91,71.36,71.93,159.85,SL_HIT,-1855.69,57.27,-1912.95,65,1,25048.75,-0.4793,0.1153,11.53,2025-07-29,0.8,0,MOMENTUM_BREAKOUT,1,1.0,DIRECTIONAL,4
COMPLETED,PUT,PE,24950,2025-07-31,2025-07-25T09:30:00,2025-07-25T09:35:00,104.84,88.4,89.11,127.91,SL_HIT,-1068.53,58.87,-1127.4,65,1,24950.0,-0.4759,0.1153,11.53,2025-07-29,0.8,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,PUT,PE,24950,2025-07-31,2025-07-25T09:30:00,2025-07-25T09:35:00,68.86,57.65,58.53,84.01,SL_HIT,-728.44,54.83,-783.27,65,1,24950.0,-0.4847,0.1154,11.54,2025-07-31,1.5,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,PUT,PE,24650,2025-08-07,2025-08-01T11:35:00,2025-08-01T15:05:00,106.04,147.72,82.71,148.46,TARGET_HIT,2708.9,63.74,2645.15,65,1,24669.45,-0.4498,0.1197,11.97,2025-08-04,0.5,0,EMA_PULLBACK,2,0.85,DIRECTIONAL,3
COMPLETED,PUT,PE,24650,2025-08-07,2025-08-01T11:55:00,2025-08-01T15:10:00,109.61,152.69,85.5,153.46,TARGET_HIT,2800.09,64.3,2735.79,65,1,24659.4,-0.4629,0.1197,11.97,2025-08-04,0.5,0,EMA_PULLBACK,2,0.85,DIRECTIONAL,3
