status,direction,option_type,strike,expiry,entry_ts,exit_ts,entry_price,exit_price,sl_price,target_price,exit_reason,gross_pnl,charges,net_pnl,qty,lots,spot_at_entry,delta_at_entry,iv_at_entry,vix,trade_date,entry_slippage_pct,otm_offset,strategy,tier,risk_multiplier,regime,quality_score
COMPLETED,PUT,PE,24600,2025-08-07,2025-08-06T09:45:00,2025-08-06T11:50:00,85.67,84.9,61.68,137.07,SL_HIT,-50.24,57.76,-108.0,65,1,24609.65,-0.4644,0.1196,11.96,2025-08-06,1.1,0,RELAXED_ORB,2,0.6,BEAR_PULLBACK,3
COMPLETED,PUT,PE,24600,2025-08-14,2025-08-05T10:30:00,2025-08-05T12:10:00,114.51,82.03,82.45,183.21,SL_HIT,-2110.83,58.76,-2169.59,65,1,24613.4,-0.4581,0.1222,12.22,2025-08-11,0.5,0,EMA_PULLBACK,2,1.0,BEAR_PULLBACK,3
COMPLETED,PUT,PE,24550,2025-08-14,2025-08-06T10:55:00,2025-08-06T12:20:00,116.21,83.25,83.67,185.94,SL_HIT,-2142.25,58.93,-2201.18,65,1,24556.45,-0.4668,0.1222,12.22,2025-08-11,0.5,0,EMA_PULLBACK,2,0.85,BEAR_PULLBACK,3
COMPLETED,CALL,CE,24450,2025-08-14,2025-08-11T11:20:00,2025-08-11T11:35:00,76.09,53.96,54.79,121.75,SL_HIT,-1438.27,54.84,-1493.11,65,1,24470.15,0.5635,0.1236,12.36,2025-08-14,1.5,0,VWAP_RECLAIM,2,0.85,SKIP_RANGING,3
COMPLETED,CALL,CE,25000,2025-08-21,2025-08-20T10:10:00,2025-08-20T13:20:00,96.59,95.72,69.54,154.54,SL_HIT,-56.64,59.11,-115.75,65,1,24995.75,0.5119,0.1179,11.79,2025-08-20,1.1,0,RELAXED_ORB,2,0.85,BULL_PULLBACK,3
COMPLETED,PUT,PE,24600,2025-08-28,2025-08-28T10:05:00,2025-08-28T10:35:00,73.7,52.27,53.07,117.92,SL_HIT,-1393.13,54.6,-1447.73,65,1,24589.5,-0.5099,0.1218,12.18,2025-08-28,1.5,0,EMA_PULLBACK,2,0.85,BEAR_PULLBACK,3
COMPLETED,PUT,PE,24600,2025-09-04,2025-08-28T10:05:00,2025-08-28T10:50:00,117.14,83.92,84.34,187.43,SL_HIT,-2159.41,59.03,-2218.44,65,1,24589.5,-0.4863,0.1129,11.29,2025-09-01,0.5,0,EMA_PULLBACK,2,0.85,BEAR_PULLBACK,3
COMPLETED,PUT,PE,24600,2025-09-04,2025-08-28T10:05:00,2025-08-28T10:45:00,105.38,75.26,75.87,168.6,SL_HIT,-1957.31,57.82,-2015.13,65,1,24589.5,-0.4919,0.114,11.4,2025-09-02,0.8,0,EMA_PULLBACK,2,0.85,BEAR_PULLBACK,3
COMPLETED,PUT,PE,24600,2025-09-04,2025-08-28T10:05:00,2025-08-28T10:45:00,86.01,61.24,61.92,137.61,SL_HIT,-1609.58,55.85,-1665.44,65,1,24589.5,-0.4992,0.1093,10.93,2025-09-03,1.1,0,EMA_PULLBACK,2,0.85,BEAR_PULLBACK,3
COMPLETED,CALL,CE,24800,2025-09-11,2025-09-08T09:30:00,2025-09-08T10:15:00,80.45,57.06,57.93,128.73,SL_HIT,-1520.75,55.28,-1576.02,65,1,24823.6,0.5756,0.1036,10.36,2025-09-11,1.5,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,CALL,CE,25300,2025-09-18,2025-09-17T09:55:00,2025-09-17T13:45:00,99.77,71.05,71.84,159.64,SL_HIT,-1867.24,57.24,-1924.48,65,1,25320.05,0.5602,0.1025,10.25,2025-09-17,1.1,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,CALL,CE,25300,2025-09-18,2025-09-17T09:55:00,2025-09-17T13:30:00,74.38,52.75,53.56,119.01,SL_HIT,-1406.0,54.67,-1460.66,65,1,25320.05,0.5701,0.0989,9.89,2025-09-18,1.5,0,EMA_PULLBACK,2,1.0,STRONG_BULL,3
COMPLETED,CALL,CE,25350,2025-09-25,2025-09-17T10:20:00,2025-09-17T14:05:00,114.15,81.78,82.19,182.64,SL_HIT,-2104.29,58.72,-2163.02,65,1,25326.6,0.4967,0.1056,10.56,2025-09-22,0.5,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,PUT,PE,25150,2025-09-25,2025-09-23T10:15:00,2025-09-23T11:45:00,70.02,69.11,50.41,112.03,SL_HIT,-59.3,55.81,-115.11,65,1,25131.85,-0.5311,0.1078,10.78,2025-09-25,1.5,0,EMA_PULLBACK,2,0.85,BEAR_PULLBACK,3
COMPLETED,PUT,PE,25100,2025-10-02,2025-09-23T10:20:00,2025-09-23T12:30:00,106.35,76.19,76.57,170.16,SL_HIT,-1960.46,57.94,-2018.4,65,1,25117.6,-0.4503,0.1137,11.37,2025-09-29,0.5,0,EMA_PULLBACK,2,0.85,BEAR_PULLBACK,3
COMPLETED,PUT,PE,24800,2025-10-02,2025-09-26T10:00:00,2025-09-26T11:55:00,98.63,98.03,71.01,157.8,SL_HIT,-38.57,59.38,-97.95,65,1,24799.1,-0.4769,0.1107,11.07,2025-09-30,0.8,0,EMA_PULLBACK,2,0.85,BEAR_PULLBACK,3
COMPLETED,PUT,PE,24800,2025-10-02,2025-09-26T10:00:00,2025-09-26T11:55:00,77.14,76.44,55.54,123.42,SL_HIT,-45.24,56.71,-101.95,65,1,24799.1,-0.4801,0.1029,10.29,2025-10-01,1.1,0,EMA_PULLBACK,2,0.85,BEAR_PULLBACK,3
COMPLETED,CALL,CE,24950,2025-10-09,2025-10-06T09:35:00,2025-10-06T13:25:00,110.89,176.53,79.84,177.42,TARGET_HIT,4266.88,66.29,4200.59,65,1,24926.85,0.4975,0.1019,10.19,2025-10-06,0.5,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,CALL,CE,24950,2025-10-09,2025-10-06T09:35:00,2025-10-06T11:15:00,93.73,113.35,67.48,149.96,SL_HIT,1275.27,60.42,1214.85,65,1,24926.85,0.4889,0.1005,10.05,2025-10-07,0.8,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,CALL,CE,24950,2025-10-09,2025-10-06T09:55:00,2025-10-06T13:30:00,106.19,168.54,76.46,169.9,TARGET_HIT,4053.06,65.44,3987.61,65,1,24953.6,0.5326,0.1005,10.05,2025-10-07,0.8,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,CALL,CE,24950,2025-10-09,2025-10-06T09:35:00,2025-10-06T10:50:00,77.92,87.28,56.11,124.68,SL_HIT,608.42,57.63,550.79,65,1,24926.85,0.4778,0.1031,10.31,2025-10-08,1.1,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,CALL,CE,24950,2025-10-09,2025-10-06T09:55:00,2025-10-06T13:30:00,89.97,142.37,64.78,143.95,TARGET_HIT,3405.91,62.62,3343.28,65,1,24953.6,0.5287,0.1031,10.31,2025-10-08,1.1,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,CALL,CE,25250,2025-10-23,2025-10-15T10:10:00,2025-10-15T14:00:00,117.23,141.7,84.41,187.57,SL_HIT,1590.57,63.73,1526.84,65,1,25251.25,0.5258,0.113,11.3,2025-10-21,0.8,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,CALL,CE,25450,2025-10-23,2025-10-16T10:00:00,2025-10-16T14:30:00,115.06,182.63,82.85,184.1,TARGET_HIT,4391.72,66.97,4324.75,65,1,25443.95,0.5153,0.113,11.3,2025-10-21,0.8,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,CALL,CE,26100,2025-10-30,2025-10-23T10:35:00,2025-10-23T11:30:00,92.41,65.8,66.53,147.85,SL_HIT,-1729.35,56.5,-1785.85,65,1,26080.55,0.4863,0.1197,11.97,2025-10-29,1.1,0,EMA_PULLBACK,2,0.85,BULL_PULLBACK,3
COMPLETED,CALL,CE,26000,2025-10-30,2025-10-29T10:20:00,2025-10-29T10:50:00,109.71,108.72,78.99,175.54,SL_HIT,-64.34,60.73,-125.06,65,1,26012.0,0.5384,0.1197,11.97,2025-10-29,1.1,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,CALL,CE,26050,2025-10-30,2025-10-29T10:25:00,2025-10-29T14:05:00,99.14,70.6,71.38,158.63,SL_HIT,-1855.46,57.17,-1912.63,65,1,26042.5,0.5064,0.1197,11.97,2025-10-29,1.1,0,RELAXED_ORB,2,1.0,BULL_PULLBACK,3
COMPLETED,CALL,CE,26000,2025-10-30,2025-10-29T10:20:00,2025-10-29T10:45:00,82.04,91.13,59.07,131.26,SL_HIT,590.79,58.11,532.68,65,1,26012.0,0.5402,0.1207,12.07,2025-10-30,1.5,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,CALL,CE,26050,2025-10-30,2025-10-29T10:55:00,2025-10-29T11:15:00,66.82,47.15,48.11,106.91,SL_HIT,-1278.7,53.89,-1332.58,65,1,26041.4,0.4927,0.1207,12.07,2025-10-30,1.5,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
